Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, 10th Line  - 2182 - 3B 2B Apartment for Rent, $2660.00, Apartment, Bedrooms: 3, Bathrooms: 2, 1071, Yes
Ottawa, 10th Line  - 2182 - 2B 2B Apartment for Rent, $2370.00, Apartment, Bedrooms: 2, Bathrooms: 2, 957, Yes
Ottawa, FULLY FURNISHED BASEMENT APARTMENT FOR RENT - Sept 1, $950.00, Basement, Bedrooms: 1 + Den, Bathrooms: 2.5, 1, Yes
Ottawa, 1 Bedroom Lower Level Unit For Rent, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, 800, Yes
Ottawa, Eagle Pointe - 3 Bdrm available at 800 Eagleson Rd Kanata Apart, $2660.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1148, No
Ottawa, Eagle Pointe - 1 Bdrm available at 800 Eagleson Rd Kanata Apart, $1980.00, Apartment, Bedrooms: 1, Bathrooms: 1, 577, No
Ottawa, Eagle Pointe - 2 Bdrm available at 800 Eagleson Rd Kanata Apart, $2400.00, Apartment, Bedrooms: 2, Bathrooms: 1, 906, No
Ottawa, Walk out Apartment in quiet Country setting for rent, $1850.00, Basement, Bedrooms: 2, Bathrooms: 1, 1200, No
Ottawa, Apartment for Rent: 1 Bedroom D - Juliana Apartments, $1969.00, Apartment, Bedrooms: 1, Bathrooms: 1, 870, No
Ottawa, Apartment for Rent: 2 Bedroom Lower Unit - Faircrest Townhomes, $2359.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1052, No
Ottawa, Bright & Spacious Studio Apartment in Centertown, $1400.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, Yes
Ottawa, New Modern Apartments in Centertown, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Beautifully Renovated 1-bedroom apartment located Centretown, $1739.00, Apartment, Bedrooms: 1, Bathrooms: 1, 725, No
Ottawa, Story of Rideau & Chapel - 2 Bed + 2 Bath Apartment for Rent, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 928, Yes
Ottawa, 2 Bedrooms Apartment for Rent - 1971 St. Laurent Boulevard, $1869.00, Apartment, Bedrooms: 2, Bathrooms: 1, 753, Yes
Ottawa, 2 Bedrooms Apartment for Rent - 1975 St. Laurent Boulevard, $1976.00, Apartment, Bedrooms: 2, Bathrooms: 1, 786, Yes
Ottawa, 1 Bedroom Apartment for Rent - 1975 St. Laurent Boulevard, $1575.00, Apartment, Bedrooms: 1, Bathrooms: 1, 535, Yes
Ottawa, 1 Bedroom Apartment for Rent - 190 Lees Avenue, $1845.00, Apartment, Bedrooms: 1, Bathrooms: 1, 693, No
Ottawa, 2 Bedrooms Apartment for Rent - 2920 Fairlea Crescent, $1861.00, Apartment, Bedrooms: 2, Bathrooms: 1, 716, No
Ottawa, 2 Bedrooms Apartment for Rent - 190 Lees Avenue, $2450.00, Apartment, Bedrooms: 2, Bathrooms: 1, 993, No
Ottawa, 1 Bedroom Apartment for Rent - 2920 Fairlea Crescent, $1610.00, Apartment, Bedrooms: 1, Bathrooms: 1, 556, No
Ottawa, 1 Bedroom Apartment for Rent - 1971 St. Laurent Boulevard, $1521.00, Apartment, Bedrooms: 1, Bathrooms: 1, 538, Yes
Ottawa, Bachelor Apartment for Rent - 851 Richmond Road, $1475.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 355, No
Ottawa, 1 Bedroom Apartment for Rent - 2710 Saratoga Place, $1625.00, Apartment, Bedrooms: 1, Bathrooms: 1, 639, No
Ottawa, 2 Bedroom Apartment for Rent - 7303/7305/7307 Campeau Drive, $2710.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1190, No
Ottawa, Bachelor Apartment for Rent - 185/195/200 Clearview Avenue, $1480.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 370, No
Ottawa, 1 Bedroom Apartment for Rent - 1170 Fisher Avenue, $1599.00, Apartment, Bedrooms: 1, Bathrooms: 1, 562, No
Ottawa, 1 Bedroom Apartment for Rent - 1241 Kilborn Place, $1599.00, Apartment, Bedrooms: 1, Bathrooms: 1, 475, No
Ottawa, 1 Bedroom Apartment for Rent - 2750 Carousel Crescent, $1615.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Ottawa, 2 Bedroom Apartment for Rent - 1170 Fisher Avenue, $1999.00, Apartment, Bedrooms: 2, Bathrooms: 1, 836, No
Ottawa, Bachelor Apartment for Rent - 1316 Carling Avenue, $1439.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 339, No
Ottawa, 2 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $2010.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 925, No
Ottawa, 2 Bedroom Apartment for Rent - 833 Richmond Road, $2350.00, Apartment, Bedrooms: 2, Bathrooms: 2, 965, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, 3 Beds 1 Bath Apartment for Rent - Limoges Ontario, $2000.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1970, No
Ottawa, One Bedroom Suites for Rent | The James + The Gilmour, $1823.00, Apartment, Bedrooms: 1, Bathrooms: 1, 742, No
Ottawa, 10th Line  - 2182 - 3B 2B Apartment for Rent, $2660.00, Apartment, Bedrooms: 3, Bathrooms: 2, 1071, Yes
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom + DEN Suite Apart, $2169.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 807, Yes
Ottawa, One Bedroom Suites for Rent | Parkwood Hills, $1580.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Walk to Ottawa University - 1 Bedroom Apt Available For Sept, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, 1 MONTH FREE!!: 2 & 3 BEDROOMS FOR RENT!!!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Limited, No
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom Suite Apartment f, $2089.00, Apartment, Bedrooms: 1, Bathrooms: 1, 607, Yes
Ottawa, RENT THE BEST - New Luxury Large STUDIO Suite Apartment for Re, $1849.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 474, Yes
Ottawa, RENT THE BEST - New Luxury Large TWO Bedroom Suite Apartment f, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1016, Yes
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom + DEN Suite Apart, $2169.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 807, Yes
Ottawa, RENT THE BEST -  New Luxury Large TWO Bedroom + DEN Suite Apar, $2699.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 1113, Yes
Ottawa, New Clean and Trendy Downtown Studio Apartment, $2100.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Limited, Yes
Ottawa, Hunter�s Point Townhomes - 3 Bdrm Townhouse available at 2480-26, $2290.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1776, No
Ottawa, Apartment for Rent Orleans 50 Prestige Circle, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, Not Available, No
Ottawa, Vista Local - 2 Bedroom 2 Bathroom Den Apartment for Rent, $2579.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 1212, Yes
Ottawa, 2 bedroom apartment for rent in Carleton Place, $1600.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, $1899.00, Apartment, Bedrooms: 2, Bathrooms: 1, 575, No
Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, $1695.00, Apartment, Bedrooms: 1, Bathrooms: 1, 651, No
Ottawa, 2 Bedroom Apartment for Rent - 100 Weeping Willow Lane, $2020.00, Apartment, Bedrooms: 2, Bathrooms: 1, 906, No
Ottawa, 2 Bedroom Apartment for Rent - 2881 Richmond Road, $1775.00, Apartment, Bedrooms: 2, Bathrooms: 1, 800, No
Ottawa, 1 Bedroom Apartment for Rent - 40 The Driveway, $1997.00, Apartment, Bedrooms: 1, Bathrooms: 1, 645, No
Ottawa, Bachelor Apartment for Rent - 2700 Saratoga Place, $1440.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 460, No
Ottawa, 1 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $1740.00, Apartment, Bedrooms: 1, Bathrooms: 1, 730, No
Ottawa, 1 Bedroom Apartment for Rent - 1275/1285 Richmond Road, $1670.00, Apartment, Bedrooms: 1, Bathrooms: 1, 640, No
Ottawa, 2 Bedroom Apartment for Rent - 1316 Carling Avenue, $1969.00, Apartment, Bedrooms: 2, Bathrooms: 1, 959, No
Ottawa, 3 bed 2 Bath Apartment in Kanata, $2500.00, Condo, Bedrooms: 3, Bathrooms: 2, 1200, No
Ottawa, 2 Bedroom Apartment for Rent - 315 Holmwood Avenue, $2275.00, Apartment, Bedrooms: 2, Bathrooms: 1, 965, No
Ottawa, Bachelor Apartment for Rent - 315 Holmwood Avenue, $1550.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 490, No
Ottawa, 3 Bedroom Penthouse Apartment for Rent - 200 Rideau Terrace, $3900.00, Apartment, Bedrooms: 3, Bathrooms: 2.5, 1670, No
Ottawa, 1 Bed 1 Bath October 1 - Close to uOttawa campus & Byward Market, $1750.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Downtown - 1 Bedroom Apartment $1600 Available now #1811, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Walk to Ottawa U FULLY FURNISHED  - Available September $1900, $1900.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, Yes
Ottawa, DOWNTOWN OTTAWA 650 Huge Sq Ft 1 Bedroom $1700  #16th style, $1700.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Bachelor - Brand New Construction - Furnished and All-Inclusive, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, 1 Bedroom Apartment for Rent - 3528-3532 3550 & 3590 Downpatric, $1619.00, Apartment, Bedrooms: 1, Bathrooms: 1, 562, No
Ottawa, Bachelor Apartment for Rent - 3360 Paul Anka Drive, $1499.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 347, No
Ottawa, 2 Bedrooms Apartment for Rent - 3528-3532 3550 & 3590 Downpatri, $1932.00, Apartment, Bedrooms: 2, Bathrooms: 1, 726, No
Ottawa, 1 Bedroom Apartment for Rent - 2181 Navaho Drive, $1685.00, Apartment, Bedrooms: 1, Bathrooms: 1, 550, No
Ottawa, 1 Bedroom Apartment for Rent - 2969 Fairlea Crescent, $1698.00, Apartment, Bedrooms: 1, Bathrooms: 1, 610, No
Ottawa, 1 Bedroom Apartment for Rent - 3360 Paul Anka Drive, $1672.00, Apartment, Bedrooms: 1, Bathrooms: 1, 666, No
Ottawa, 2 Bedrooms Apartment for Rent - 3360 Paul Anka Drive, $1858.00, Apartment, Bedrooms: 2, Bathrooms: 1, 874, No
Ottawa, 1 Room in a  2 Bed/1 Bath Apartment near uOttawa!, $1300.00, Apartment, Bedrooms: 2, Bathrooms: 1, 440, Yes
Ottawa, 1 Bed+Den 2 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 2, Not Available, No
Ottawa, Newly renovated 3 bedroom upper level apartment, $2500.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, TWO MONTHS FREE: Premium One Bedroom at 36 Robinson, $1795.00, Apartment, Bedrooms: 1, Bathrooms: 1, 554, Yes
Ottawa, 929 Richmond by Brigil - 1 Bedroom + Den Apartment for Rent, $1615.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, Yes
Ottawa, Contemporary 3-Bed Suites for Rent in the Glebe, $3885.00, Apartment, Bedrooms: 3, Bathrooms: 1.5, Not Available, Yes
Ottawa, Story of Rideau & Chapel - 2 Bed + 2 Bath Apartment for Rent, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 928, Yes
Ottawa, RENT THE BEST - New Luxury Large STUDIO Suite Apartment for Re, $1849.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 474, Yes
Ottawa, 4 Bedroom & 2 full baths House Near CU & AC, $2850.00, Apartment, Bedrooms: 4, Bathrooms: 2, Limited, No
Ottawa, 2 Beds 2 Baths Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Ottawa, 1 Bed+Den 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2300.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, No
Ottawa, 1 Bed 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2100.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Basement Apartment For Rent, $1350.00, Basement, Bedrooms: 1, Bathrooms: 1, 200, No
Ottawa, 2 Beds 2 Baths Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Ottawa, Westboro Connection II - Modern and Spacious 2-Bedroom Apartment, $2450.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, Yes
Ottawa, Spacious 2-Bedroom at 1960 Scott Street - Westboro Connection, $2650.00, Apartment, Bedrooms: 2, Bathrooms: 1, 963, Yes
Ottawa, Modern 2-Bedroom Apartment Available in Westboro (1960 Scott)!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, Contemporary Penthouse for Rent on Bank Street!, $3665.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, Not Available, Yes
Ottawa, ONE MONTH FREE: Two Bedroom Apartment Near Ottawa U Campus, $2425.00, Apartment, Bedrooms: 2, Bathrooms: 2, 719, Yes
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, 1 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $1740.00, Apartment, Bedrooms: 1, Bathrooms: 1, 730, No
Ottawa, One Bedroom Suites for Rent | Parkwood Hills, $1580.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Story of Rideau & Chapel - 2 Bed + 2 Bath Apartment for Rent, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 928, Yes
Ottawa, Two Bedroom Suites for Rent | One80five, $2832.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, Yes
Ottawa, Modern 2-Bedroom Apartment Available in Westboro (1960 Scott)!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, Walk to Ottawa University - 1 Bedroom Apt Available For Sept, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, 1 MONTH FREE!!: 2 & 3 BEDROOMS FOR RENT!!!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Limited, No
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom Suite Apartment f, $2089.00, Apartment, Bedrooms: 1, Bathrooms: 1, 607, Yes
Ottawa, RENT THE BEST - New Luxury Large STUDIO Suite Apartment for Re, $1849.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 474, Yes
Ottawa, RENT THE BEST - New Luxury Large TWO Bedroom Suite Apartment f, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1016, Yes
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom + DEN Suite Apart, $2169.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 807, Yes
Ottawa, RENT THE BEST -  New Luxury Large TWO Bedroom + DEN Suite Apar, $2699.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 1113, Yes
Ottawa, New Clean and Trendy Downtown Studio Apartment, $2100.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Limited, Yes
Ottawa, Hunter�s Point Townhomes - 3 Bdrm Townhouse available at 2480-26, $2290.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1776, No
Ottawa, Apartment for Rent Orleans 50 Prestige Circle, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, Not Available, No
Ottawa, Vista Local - 2 Bedroom 2 Bathroom Den Apartment for Rent, $2579.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 1212, Yes
Ottawa, 2 bedroom apartment for rent in Carleton Place, $1600.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, $1899.00, Apartment, Bedrooms: 2, Bathrooms: 1, 575, No
Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, $1695.00, Apartment, Bedrooms: 1, Bathrooms: 1, 651, No
Ottawa, 2 Bedroom Apartment for Rent - 100 Weeping Willow Lane, $2020.00, Apartment, Bedrooms: 2, Bathrooms: 1, 906, No
Ottawa, 2 Bedroom Apartment for Rent - 2881 Richmond Road, $1775.00, Apartment, Bedrooms: 2, Bathrooms: 1, 800, No
Ottawa, 1 Bedroom Apartment for Rent - 40 The Driveway, $1997.00, Apartment, Bedrooms: 1, Bathrooms: 1, 645, No
Ottawa, Bachelor Apartment for Rent - 2700 Saratoga Place, $1440.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 460, No
Ottawa, 1 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $1740.00, Apartment, Bedrooms: 1, Bathrooms: 1, 730, No
Ottawa, 1 Bedroom Apartment for Rent - 1275/1285 Richmond Road, $1670.00, Apartment, Bedrooms: 1, Bathrooms: 1, 640, No
Ottawa, 2 Bedroom Apartment for Rent - 1316 Carling Avenue, $1969.00, Apartment, Bedrooms: 2, Bathrooms: 1, 959, No
Ottawa, 3 bed 2 Bath Apartment in Kanata, $2500.00, Condo, Bedrooms: 3, Bathrooms: 2, 1200, No
Ottawa, 2 Bedroom Apartment for Rent - 315 Holmwood Avenue, $2275.00, Apartment, Bedrooms: 2, Bathrooms: 1, 965, No
Ottawa, Bachelor Apartment for Rent - 315 Holmwood Avenue, $1550.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 490, No
Ottawa, 3 Bedroom Penthouse Apartment for Rent - 200 Rideau Terrace, $3900.00, Apartment, Bedrooms: 3, Bathrooms: 2.5, 1670, No
Ottawa, 1 Bed 1 Bath October 1 - Close to uOttawa campus & Byward Market, $1750.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Downtown - 1 Bedroom Apartment $1600 Available now #1811, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Walk to Ottawa U FULLY FURNISHED  - Available September $1900, $1900.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, Yes
Ottawa, DOWNTOWN OTTAWA 650 Huge Sq Ft 1 Bedroom $1700  #16th style, $1700.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Bachelor - Brand New Construction - Furnished and All-Inclusive, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, 1 Bedroom Apartment for Rent - 3528-3532 3550 & 3590 Downpatric, $1619.00, Apartment, Bedrooms: 1, Bathrooms: 1, 562, No
Ottawa, Bachelor Apartment for Rent - 3360 Paul Anka Drive, $1499.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 347, No
Ottawa, 2 Bedrooms Apartment for Rent - 3528-3532 3550 & 3590 Downpatri, $1932.00, Apartment, Bedrooms: 2, Bathrooms: 1, 726, No
Ottawa, 1 Bedroom Apartment for Rent - 2181 Navaho Drive, $1685.00, Apartment, Bedrooms: 1, Bathrooms: 1, 550, No
Ottawa, 1 Bedroom Apartment for Rent - 2969 Fairlea Crescent, $1698.00, Apartment, Bedrooms: 1, Bathrooms: 1, 610, No
Ottawa, 1 Bedroom Apartment for Rent - 3360 Paul Anka Drive, $1672.00, Apartment, Bedrooms: 1, Bathrooms: 1, 666, No
Ottawa, 2 Bedrooms Apartment for Rent - 3360 Paul Anka Drive, $1858.00, Apartment, Bedrooms: 2, Bathrooms: 1, 874, No
Ottawa, 1 Room in a  2 Bed/1 Bath Apartment near uOttawa!, $1300.00, Apartment, Bedrooms: 2, Bathrooms: 1, 440, Yes
Ottawa, 1 Bed+Den 2 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 2, Not Available, No
Ottawa, Newly renovated 3 bedroom upper level apartment, $2500.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom + DEN Suite Apart, $2169.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 807, Yes
Ottawa, Contemporary 3-Bed Suites for Rent in the Glebe, $3885.00, Apartment, Bedrooms: 3, Bathrooms: 1.5, Not Available, Yes
Ottawa, Two Bedroom Suites for Rent | One80five, $2832.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, Yes
Ottawa, 2 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $2010.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 925, No
Ottawa, 3 Beds 1 Bath Apartment for Rent - Limoges Ontario, $2000.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1970, No
Ottawa, Newly renovated 3 bedroom upper level apartment, $2500.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Ottawa, 4 Bedroom & 2 full baths House Near CU & AC, $2850.00, Apartment, Bedrooms: 4, Bathrooms: 2, Limited, No
Ottawa, 2 Beds 2 Baths Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Ottawa, 1 Bed+Den 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2300.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, No
Ottawa, 1 Bed 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2100.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Basement Apartment For Rent, $1350.00, Basement, Bedrooms: 1, Bathrooms: 1, 200, No
Ottawa, 2 Beds 2 Baths Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Ottawa, Westboro Connection II - Modern and Spacious 2-Bedroom Apartment, $2450.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, Yes
Ottawa, Spacious 2-Bedroom at 1960 Scott Street - Westboro Connection, $2650.00, Apartment, Bedrooms: 2, Bathrooms: 1, 963, Yes
Ottawa, Modern 2-Bedroom Apartment Available in Westboro (1960 Scott)!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, Contemporary Penthouse for Rent on Bank Street!, $3665.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, Not Available, Yes
Ottawa, ONE MONTH FREE: Two Bedroom Apartment Near Ottawa U Campus, $2425.00, Apartment, Bedrooms: 2, Bathrooms: 2, 719, Yes
Ottawa, Downtown Ottawa 2 Bed/1 Bath Shared New Apartment, $2650.00, Apartment, Bedrooms: 2, Bathrooms: 1, 457, Yes
Ottawa, 1 Bed+Den 2 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2900.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 2, Not Available, No
Ottawa, 2 Bedroom Apartment in Westboro!!! Half month free, $1699.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, Golden Equity Properties at 39-85 Costello Avenue Nepean ON, $1250.00, Apartment, Bedrooms: 4, Bathrooms: 1, Not Available, No
Ottawa, Golden Equity Property at 250 & 254 COOPER, $1399.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Kemptville 2 Bedroom apartment for rent, $1620.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, 1 Bed 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2100.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, OCTOBER - 1 Bedroom(B) Apt.With Balcony. Downtown Location, $1699.00, Apartment, Bedrooms: 1, Bathrooms: 1, 548, No
Ottawa, SEPTEMBER - Bachelor (B) Apt no Balcony. Downtown Location, $1449.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 323, No
Ottawa, 417 Nelson Street - 3 Bedroom Apartment for Rent, $1050.00, Apartment, Bedrooms: 3, Bathrooms: 3, Not Available, No
Ottawa, 1 Bed+Den 1 Bath Brand New Build by Dow's Lake & Ottawa Hospital, $2300.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, No
Ottawa, One Bedroom Suites for Rent | The James + The Gilmour, $1823.00, Apartment, Bedrooms: 1, Bathrooms: 1, 742, No
Ottawa, All inclusive 2 bedroom apartment, $2200.00, Condo, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, For Rent - 2 bedrooms Apartment - 109 Doane Street, $1924.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, For Rent - 1 bedroom Apartment - 109 Doane Street, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
